country,sheng,shi,qu,jie,lat,lng
中国,云南省,迪庆藏族自治州,香格里拉县,虎跳峡镇,100.049911,27.186144
中国,云南省,迪庆藏族自治州,香格里拉县,金江镇,99.838112,27.15114
中国,内蒙古自治区,乌兰察布市,,,113.11454,41.034126
中国,内蒙古自治区,乌兰察布市,丰镇市,,113.16346,40.437534
中国,内蒙古自治区,乌兰察布市,丰镇市,三义泉镇,112.839462,40.639511
中国,内蒙古自治区,乌兰察布市,丰镇市,元山子乡,113.16346,40.437534
中国,内蒙古自治区,乌兰察布市,丰镇市,北城区街道,113.161423,40.44582
中国,内蒙古自治区,乌兰察布市,丰镇市,南城区街道,113.16346,40.437534
中国,内蒙古自治区,乌兰察布市,丰镇市,官屯堡乡,113.429169,40.381313
中国,内蒙古自治区,乌兰察布市,丰镇市,工业区街道,113.11454,41.034126
中国,内蒙古自治区,乌兰察布市,丰镇市,巨宝庄镇,113.123856,40.472977
中国,内蒙古自治区,乌兰察布市,丰镇市,新城区街道,113.16346,40.437534
中国,内蒙古自治区,乌兰察布市,丰镇市,旧城区街道,113.165779,40.441196
中国,内蒙古自治区,乌兰察布市,丰镇市,浑源窑乡,113.67318,40.596588
中国,内蒙古自治区,乌兰察布市,丰镇市,红砂坝镇,113.16346,40.437534
中国,内蒙古自治区,乌兰察布市,丰镇市,隆盛庄镇,113.448784,40.707905
中国,内蒙古自治区,乌兰察布市,丰镇市,黑土台镇,113.413193,40.561054
中国,内蒙古自治区,乌兰察布市,兴和县,,113.834007,40.872437
中国,内蒙古自治区,乌兰察布市,兴和县,五股泉乡,113.658691,41.215328
中国,内蒙古自治区,乌兰察布市,兴和县,南部矿区管委会,113.834007,40.872437
中国,内蒙古自治区,乌兰察布市,兴和县,城关镇,113.841682,40.864262
中国,内蒙古自治区,乌兰察布市,兴和县,大同夭乡,113.834007,40.872437
中国,内蒙古自治区,乌兰察布市,兴和县,大库联乡,113.834007,40.872437
中国,内蒙古自治区,乌兰察布市,兴和县,店子镇,113.953323,40.659836
中国,内蒙古自治区,乌兰察布市,兴和县,张皋镇,113.733589,40.725002
中国,内蒙古自治区,乌兰察布市,兴和县,民族团结乡,113.837105,41.021381
中国,内蒙古自治区,乌兰察布市,兴和县,赛乌素镇,113.494156,41.344311
中国,内蒙古自治区,乌兰察布市,兴和县,鄂尔栋镇,113.645576,40.934864
中国,内蒙古自治区,乌兰察布市,凉城县,,112.500908,40.531628
中国,内蒙古自治区,乌兰察布市,凉城县,六苏木镇,112.533585,40.450489
中国,内蒙古自治区,乌兰察布市,凉城县,厂汉营乡,112.637344,40.314613
中国,内蒙古自治区,乌兰察布市,凉城县,天成乡,112.868965,40.505566
中国,内蒙古自治区,乌兰察布市,凉城县,岱海循环工业发展区,112.495583,40.535934
中国,内蒙古自治区,乌兰察布市,凉城县,岱海旅游区办事处,112.495583,40.535934
中国,内蒙古自治区,乌兰察布市,凉城县,岱海林场,112.495583,40.535934
中国,内蒙古自治区,乌兰察布市,凉城县,岱海镇,112.495583,40.535934
中国,内蒙古自治区,乌兰察布市,凉城县,曹碾满族乡,112.839882,40.21933
中国,内蒙古自治区,乌兰察布市,凉城县,永兴镇,112.27829,40.455128
中国,内蒙古自治区,乌兰察布市,凉城县,蛮汉山林场,112.190056,40.705246
中国,内蒙古自治区,乌兰察布市,凉城县,蛮汉镇,112.190056,40.705246
中国,内蒙古自治区,乌兰察布市,凉城县,麦胡图镇,112.767609,40.635708
中国,内蒙古自治区,乌兰察布市,化德县,,114.010078,41.899334
中国,内蒙古自治区,乌兰察布市,化德县,化德县七号镇,114.567146,42.1605
中国,内蒙古自治区,乌兰察布市,化德县,化德县公腊胡洞乡,113.897041,41.985752
中国,内蒙古自治区,乌兰察布市,化德县,化德县德包图乡,114.171692,41.997906
中国,内蒙古自治区,乌兰察布市,化德县,化德县朝阳镇,114.054703,41.83527
中国,内蒙古自治区,乌兰察布市,化德县,化德县白音特拉乡,114.234367,41.958698
中国,内蒙古自治区,乌兰察布市,化德县,化德县长顺镇,113.994675,41.896908
中国,内蒙古自治区,乌兰察布市,卓资县,,112.577705,40.89576
中国,内蒙古自治区,乌兰察布市,卓资县,卓资县十八台镇,112.824417,40.90427
中国,内蒙古自治区,乌兰察布市,卓资县,卓资县复兴乡,112.267548,41.06263
中国,内蒙古自治区,乌兰察布市,卓资县,卓资县大榆树乡,112.378891,40.761654
中国,内蒙古自治区,乌兰察布市,卓资县,卓资县巴音锡勒镇,112.69928,41.056671
中国,内蒙古自治区,乌兰察布市,卓资县,卓资县梨花镇,112.346725,40.980728
中国,内蒙古自治区,乌兰察布市,卓资县,卓资县红召乡,112.003609,41.16687
中国,内蒙古自治区,乌兰察布市,卓资县,卓资山镇,112.585648,40.894886
中国,内蒙古自治区,乌兰察布市,卓资县,旗下营镇,112.165573,40.983284
中国,内蒙古自治区,乌兰察布市,商都县,,113.560646,41.560162
中国,内蒙古自治区,乌兰察布市,商都县,七台镇,113.586281,41.543766
中国,内蒙古自治区,乌兰察布市,商都县,三大顷乡,113.560646,41.560162
中国,内蒙古自治区,乌兰察布市,商都县,十八顷镇,113.880455,41.58131
中国,内蒙古自治区,乌兰察布市,商都县,卯都乡,113.663094,41.965412
中国,内蒙古自治区,乌兰察布市,商都县,大库伦乡,113.476486,41.913452
中国,内蒙古自治区,乌兰察布市,商都县,大黑沙土镇,114.122818,41.658016
中国,内蒙古自治区,乌兰察布市,商都县,小海子镇,113.753448,41.501987
中国,内蒙古自治区,乌兰察布市,商都县,屯垦队镇,113.467445,41.762047
中国,内蒙古自治区,乌兰察布市,商都县,玻璃忽镜乡,113.713936,41.773838
中国,内蒙古自治区,乌兰察布市,商都县,西井子镇,113.24128,41.798397
中国,内蒙古自治区,乌兰察布市,四子王旗,,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗东八号乡,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗乌兰牧场,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗乌兰花镇,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗供济堂镇,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗吉生太镇,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗大黑河乡,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗巴音敖包苏木,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗库伦图镇,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗忽鸡图乡,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗查干补力格苏木,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗江岸苏木,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗白音朝克图镇,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗红格尔苏木,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,四子王旗,四子王旗脑木更苏木,111.701233,41.528114
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,,112.63356,41.274212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,乌兰哈页苏木,112.385101,41.186653
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,乌素图镇,112.754333,41.653713
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,大滩乡,112.181885,41.268696
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,宏盘乡,112.788483,41.408951
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,察右中旗土城子乡,112.63356,41.274212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,巴音乡,112.6455,41.628216
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,广益隆镇,112.287079,41.567982
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,库联苏木,112.63356,41.274212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,科布尔镇,112.657768,41.26757
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,辉腾锡勒园区管理委员会,112.63356,41.274212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,铁沙盖镇,112.576721,41.562271
中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,黄羊城镇,112.395363,41.436363
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,,113.21196,40.786858
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,三岔口乡,112.946213,41.026295
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,乌拉哈乌拉乡,113.417801,40.835827
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,土贵乌拉镇,113.220856,40.789551
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,察右前旗天皮山冶金化工工业园区,113.21196,40.786858
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,察右前旗察哈尔工业园区,113.21196,40.786858
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,巴音塔拉镇,113.333923,40.970528
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,平地泉镇,113.144279,40.932877
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,玫瑰营镇,113.375679,41.046101
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,老圈沟乡,113.032539,40.820599
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,黄旗海镇,113.192749,40.961258
中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,黄茂营乡,113.583359,41.053062
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,察哈尔右翼后旗乌兰哈达苏木,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,察哈尔右翼后旗土牧尔台镇,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,察哈尔右翼后旗大六号镇,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,察哈尔右翼后旗当郎忽洞苏木,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,察哈尔右翼后旗红格尔图镇,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,察哈尔右翼后旗贲红镇,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,察哈尔右翼后旗锡勒乡,113.190598,41.447212
中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,白音察干镇,113.198669,41.451912
中国,内蒙古自治区,乌兰察布市,集宁区,,113.116455,41.034134
中国,内蒙古自治区,乌兰察布市,集宁区,前进路街道,113.116455,41.034134
中国,内蒙古自治区,乌兰察布市,集宁区,常青街道,113.116455,41.034134
中国,内蒙古自治区,乌兰察布市,集宁区,新体路街道,113.116455,41.034134
中国,内蒙古自治区,乌兰察布市,集宁区,新华街街道,113.116455,41.034134
中国,内蒙古自治区,乌兰察布市,集宁区,桥东街道,113.101639,41.033978
中国,内蒙古自治区,乌兰察布市,集宁区,桥西街道,113.089081,41.030174
中国,内蒙古自治区,乌兰察布市,集宁区,泉山街道,113.116455,41.034134
中国,内蒙古自治区,乌兰察布市,集宁区,白海子镇,113.219406,41.016129
中国,内蒙古自治区,乌兰察布市,集宁区,虎山街道,113.121002,41.027828
中国,内蒙古自治区,乌兰察布市,集宁区,马莲渠乡,113.10759,41.018177
中国,内蒙古自治区,乌海市,,,106.825562,39.673733
中国,内蒙古自治区,乌海市,乌达区,,106.72271,39.502289
中国,内蒙古自治区,乌海市,乌达区,三道坎街道,106.740685,39.45499
中国,内蒙古自治区,乌海市,乌达区,乌兰淖尔镇,106.708801,39.586166
中国,内蒙古自治区,乌海市,乌达区,乌达经济开发区,106.728752,39.472607
中国,内蒙古自治区,乌海市,乌达区,五虎山街道,106.696617,39.492783
中国,内蒙古自治区,乌海市,乌达区,巴音赛街道,106.719185,39.499825
中国,内蒙古自治区,乌海市,乌达区,新达街道,106.72271,39.502289
中国,内蒙古自治区,乌海市,乌达区,梁家沟街道,106.676102,39.53529
中国,内蒙古自治区,乌海市,乌达区,滨海街道,106.72271,39.502289
中国,内蒙古自治区,乌海市,乌达区,苏海图街道,106.643105,39.558475
中国,内蒙古自治区,乌海市,海勃湾区,,106.817764,39.673527
中国,内蒙古自治区,乌海市,海勃湾区,乌海市海勃湾千里山工业园区,106.817764,39.673527
中国,内蒙古自治区,乌海市,海勃湾区,凤凰岭街道,106.845482,39.665165
中国,内蒙古自治区,乌海市,海勃湾区,千里山镇,106.796028,39.814991
中国,内蒙古自治区,乌海市,海勃湾区,卡布其街道,106.879883,39.613079
中国,内蒙古自治区,乌海市,海勃湾区,新华街道,106.820465,39.674835
中国,内蒙古自治区,乌海市,海勃湾区,新华西街道,106.817764,39.673527
中国,内蒙古自治区,乌海市,海勃湾区,海北街道,106.836807,39.68713
中国,内蒙古自治区,乌海市,海勃湾区,滨河街道,106.798195,39.671513
中国,内蒙古自治区,乌海市,海南区,,106.884789,39.441528
中国,内蒙古自治区,乌海市,海南区,公乌素镇,106.911797,39.343132
中国,内蒙古自治区,乌海市,海南区,巴音陶亥镇,106.884789,39.441528
中国,内蒙古自治区,乌海市,海南区,拉僧仲街道,106.88662,39.44141
中国,内蒙古自治区,乌海市,海南区,拉僧庙镇,106.840263,39.329926
中国,内蒙古自治区,乌海市,海南区,西卓子山街道,106.884789,39.441528
中国,内蒙古自治区,兴安盟,,,122.07032,46.076267
中国,内蒙古自治区,兴安盟,乌兰浩特市,,122.068977,46.077236
中国,内蒙古自治区,兴安盟,乌兰浩特市,义勒力特镇,122.068977,46.077236
中国,内蒙古自治区,兴安盟,乌兰浩特市,乌兰哈达原种场,122.146942,46.067272
中国,内蒙古自治区,兴安盟,乌兰浩特市,乌兰哈达镇,122.146942,46.067272
中国,内蒙古自治区,兴安盟,乌兰浩特市,乌兰浩特工业经济开发区,122.068977,46.077236
中国,内蒙古自治区,兴安盟,乌兰浩特市,乌兰浩特经济技术开发区,122.068977,46.077236
中国,内蒙古自治区,兴安盟,乌兰浩特市,五一办事处,122.064728,46.085991
中国,内蒙古自治区,兴安盟,乌兰浩特市,兴安办事处,122.068069,46.080742
中国,内蒙古自治区,兴安盟,乌兰浩特市,呼和马场,122.398743,46.137146
中国,内蒙古自治区,兴安盟,乌兰浩特市,和平办事处,122.08596,46.073792
中国,内蒙古自治区,兴安盟,乌兰浩特市,城郊办事处,122.068977,46.077236
中国,内蒙古自治区,兴安盟,乌兰浩特市,太本站镇,122.707764,45.727901
中国,内蒙古自治区,兴安盟,乌兰浩特市,爱国办事处,122.081741,46.080898
中国,内蒙古自治区,兴安盟,乌兰浩特市,胜利办事处,122.076843,46.065121
中国,内蒙古自治区,兴安盟,乌兰浩特市,葛根庙镇,122.308159,45.89183
中国,内蒙古自治区,兴安盟,乌兰浩特市,都林办事处,122.051071,46.070889
中国,内蒙古自治区,兴安盟,乌兰浩特市,铁西办事处,122.060806,46.062096
中国,内蒙古自治区,兴安盟,扎赉特旗,,122.909332,46.725136
中国,内蒙古自治区,兴安盟,扎赉特旗,乌兰监狱,122.909332,46.725136
中国,内蒙古自治区,兴安盟,扎赉特旗,乌塔其监狱,123.45137,46.764782
中国,内蒙古自治区,兴安盟,扎赉特旗,保安沼监狱,123.335785,46.714794
中国,内蒙古自治区,兴安盟,扎赉特旗,八一牧场,122.909332,46.725136
中国,内蒙古自治区,兴安盟,扎赉特旗,努文牧仁乡,122.909332,46.725136
中国,内蒙古自治区,兴安盟,扎赉特旗,图牧吉劳管所,122.909332,46.725136
中国,内蒙古自治区,兴安盟,扎赉特旗,图牧吉镇,123.006783,46.290268
中国,内蒙古自治区,兴安盟,扎赉特旗,好力保乡,123.280235,46.716099
中国,内蒙古自治区,兴安盟,扎赉特旗,宝力根花苏木,122.085274,46.494701
中国,内蒙古自治区,兴安盟,扎赉特旗,巴彦乌兰苏木,121.946434,46.943485
中国,内蒙古自治区,兴安盟,扎赉特旗,巴彦扎拉嘎乡,122.757729,46.934013
中国,内蒙古自治区,兴安盟,扎赉特旗,巴彦高勒镇,122.523872,46.531334
中国,内蒙古自治区,兴安盟,扎赉特旗,巴达尔胡农场,122.411888,46.82872
中国,内蒙古自治区,兴安盟,扎赉特旗,巴达尔胡镇,122.411888,46.82872
中国,内蒙古自治区,兴安盟,扎赉特旗,新林镇,122.487694,47.242359
中国,内蒙古自治区,兴安盟,扎赉特旗,种畜场,122.909332,46.725136
中国,内蒙古自治区,兴安盟,扎赉特旗,胡尔勒镇,122.093674,46.719639
中国,内蒙古自治区,兴安盟,扎赉特旗,阿尔本格勒镇,122.492546,47.056042
中国,内蒙古自治区,兴安盟,扎赉特旗,阿拉达尔吐苏木,121.943161,46.809898
中国,内蒙古自治区,兴安盟,扎赉特旗,音德尔镇,122.933739,46.734116
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,,121.472816,45.059647
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,代钦塔拉苏木,121.522163,45.220543
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,吐列毛杜农场,120.905502,45.536671
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,吐列毛都镇,120.906212,45.536663
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,哈日诺尔苏木,120.070015,45.624844
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,好腰苏木镇,122.043861,44.445042
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,孟恩套力盖矿区工作部,121.386497,45.208927
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,巴仁哲里木镇,120.600777,45.556847
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,巴彦呼舒镇,121.472878,45.060547
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,巴彦淖尔苏木,122.015572,44.730419
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,巴彦茫哈苏木,121.684814,44.478298
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,布敦化牧场,121.472816,45.059647
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,布敦化矿区工作部,121.035652,45.29068
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,新佳木苏木,121.784332,45.043125
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,杜尔基镇,121.208366,45.231598
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,额木庭高勒苏木,121.349373,45.42004
中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,高力板镇,121.823837,44.88765
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,乌兰毛都苏木乡,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,俄体镇,121.710548,45.920387
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,公主陵牧场,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,大石寨镇,121.380646,46.304958
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,察尔森镇,121.927147,46.308098
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,居力很镇,122.01432,46.050571
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,巴拉格歹乡,121.675865,46.132336
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,归流河镇,121.743011,46.203007
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,德佰斯镇,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,桃合木苏木,120.487679,45.974461
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,满族屯满族乡,121.031914,46.473831
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,科右前旗工业园区,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,科尔沁镇,121.942116,46.071362
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,索伦牧场,121.249695,46.621128
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,索伦镇,121.249695,46.621128
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,绿水种畜场,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,跃进马场,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,阿力得尔牧场,121.046211,46.26992
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,阿力得尔苏木乡,121.957542,46.076496
中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,额尔格图镇,122.392761,46.34338
中国,内蒙古自治区,兴安盟,突泉县,,121.564857,45.380985
中国,内蒙古自治区,兴安盟,突泉县,东杜尔基国营农场,121.737999,45.619816
中国,内蒙古自治区,兴安盟,突泉县,东杜尔基镇,121.737999,45.619816
中国,内蒙古自治区,兴安盟,突泉县,九龙乡,121.924469,45.627689
中国,内蒙古自治区,兴安盟,突泉县,六户镇,121.412315,45.665886
中国,内蒙古自治区,兴安盟,突泉县,太平乡,121.660942,45.406742
中国,内蒙古自治区,兴安盟,突泉县,学田乡,121.293961,45.669968
中国,内蒙古自治区,兴安盟,突泉县,宝石镇,121.172905,45.828537
中国,内蒙古自治区,兴安盟,突泉县,水泉镇,121.775162,45.488922
中国,内蒙古自治区,兴安盟,突泉县,永安镇,121.647812,45.796398
中国,内蒙古自治区,兴安盟,突泉县,突泉镇,121.585693,45.374981
中国,内蒙古自治区,兴安盟,阿尔山市,,119.943657,47.176998
中国,内蒙古自治区,兴安盟,阿尔山市,伊尔施街道,119.943657,47.176998
中国,内蒙古自治区,兴安盟,阿尔山市,明水河镇,119.943657,47.176998
中国,内蒙古自治区,兴安盟,阿尔山市,阿尔山市五岔沟镇,120.313164,46.772671
中国,内蒙古自治区,兴安盟,阿尔山市,阿尔山市天池镇,120.424728,47.298733
中国,内蒙古自治区,兴安盟,阿尔山市,阿尔山市新城街道,119.872841,47.29755
中国,内蒙古自治区,兴安盟,阿尔山市,阿尔山市林海街道,119.874489,47.298237
中国,内蒙古自治区,兴安盟,阿尔山市,阿尔山市温泉街道,119.943932,47.174702
中国,内蒙古自治区,兴安盟,阿尔山市,阿尔山市白狼镇,120.103523,47.045689
中国,内蒙古自治区,包头市,,,109.840408,40.658169
中国,内蒙古自治区,包头市,东河区,,110.026894,40.587055
中国,内蒙古自治区,包头市,东河区,东兴街道,110.130821,40.569183
中国,内蒙古自治区,包头市,东河区,东站街道,110.014313,40.577011
中国,内蒙古自治区,包头市,东河区,二里半街道,110.029472,40.561062
中国,内蒙古自治区,包头市,东河区,南圪洞街道,110.031235,40.583794
中国,内蒙古自治区,包头市,东河区,南门外街道,110.026894,40.587055
中国,内蒙古自治区,包头市,东河区,和平街道,110.026894,40.587055
中国,内蒙古自治区,包头市,东河区,回民街道,110.032707,40.592316
中国,内蒙古自治区,包头市,东河区,杨圪楞街道,110.026894,40.587055
中国,内蒙古自治区,包头市,东河区,沙尔沁镇,110.257507,40.562466
中国,内蒙古自治区,包头市,东河区,河东街道,110.046082,40.584213
中国,内蒙古自治区,包头市,东河区,河东镇,110.074585,40.572235
中国,内蒙古自治区,包头市,东河区,西脑包街道,110.008453,40.588295
中国,内蒙古自治区,包头市,东河区,财神庙街道,110.0242,40.596718
中国,内蒙古自治区,包头市,东河区,铁西街道,109.986855,40.593311
中国,内蒙古自治区,包头市,东河区,铝业工业园区,110.026894,40.587055
中国,内蒙古自治区,包头市,九原区,,109.968124,40.600582
中国,内蒙古自治区,包头市,九原区,哈业胡同镇,109.483536,40.631958
中国,内蒙古自治区,包头市,九原区,哈林格尔镇,109.753777,40.603916
中国,内蒙古自治区,包头市,九原区,沙河街道,109.968124,40.600582
中国,内蒙古自治区,包头市,九原区,白音席勒街道,109.968124,40.600582
中国,内蒙古自治区,包头市,九原区,萨如拉街道,109.968124,40.600582
中国,内蒙古自治区,包头市,九原区,赛汗街道,109.968124,40.600582
中国,内蒙古自治区,包头市,九原区,阿嘎如泰苏木乡,109.968124,40.600582
中国,内蒙古自治区,包头市,九原区,麻池镇,109.830063,40.580334
中国,内蒙古自治区,包头市,固阳县,,110.063423,41.030003
中国,内蒙古自治区,包头市,固阳县,下湿壕镇,110.33036,40.914753
中国,内蒙古自治区,包头市,固阳县,兴顺西镇,109.9841,41.281479
中国,内蒙古自治区,包头市,固阳县,怀朔镇,110.063423,41.030003
中国,内蒙古自治区,包头市,固阳县,西斗铺镇,109.799644,41.221016
中国,内蒙古自治区,包头市,固阳县,金山镇,110.04438,41.007462
中国,内蒙古自治区,包头市,固阳县,银号镇,110.329483,41.114727
中国,内蒙古自治区,包头市,土默特右旗,,110.526764,40.566433
中国,内蒙古自治区,包头市,土默特右旗,九峰山生态管理委员会,110.526764,40.566433
中国,内蒙古自治区,包头市,土默特右旗,双龙镇,110.962074,40.40789
中国,内蒙古自治区,包头市,土默特右旗,将军尧镇,110.831512,40.379101
中国,内蒙古自治区,包头市,土默特右旗,明沙淖乡,110.501091,40.444584
中国,内蒙古自治区,包头市,土默特右旗,沟门镇,110.516617,40.585434
中国,内蒙古自治区,包头市,土默特右旗,海子乡,110.593445,40.491596
中国,内蒙古自治区,包头市,土默特右旗,美岱召镇,110.760338,40.587399
中国,内蒙古自治区,包头市,土默特右旗,苏波盖乡,110.683716,40.595963
中国,内蒙古自治区,包头市,土默特右旗,萨拉齐镇,110.529945,40.558025
中国,内蒙古自治区,包头市,昆都仑区,,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,前进道街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,包钢厂区办事处,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,卜尔汉图镇,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,友谊大街街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,团结大街街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,少先路街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,市府东路街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,昆北街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,昆工路街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,昆河镇,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,林荫路街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,沼潭街道,109.839668,40.608891
中国,内蒙古自治区,包头市,昆都仑区,白云路街道,109.812271,40.664005
中国,内蒙古自治区,包头市,昆都仑区,阿尔丁大街街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,鞍山道街道,109.822929,40.661346
中国,内蒙古自治区,包头市,昆都仑区,黄河西路街道,109.822929,40.661346
中国,内蒙古自治区,包头市,白云鄂博矿区,,109.970161,41.769245
中国,内蒙古自治区,包头市,白云鄂博矿区,矿山路街道,109.970161,41.769245
中国,内蒙古自治区,包头市,白云鄂博矿区,通阳道街道,109.970161,41.769245
中国,内蒙古自治区,包头市,石拐区,,110.272568,40.672092
中国,内蒙古自治区,包头市,石拐区,五当召镇,110.272568,40.672092
中国,内蒙古自治区,包头市,石拐区,五当沟街道,110.2714,40.658112
中国,内蒙古自治区,包头市,石拐区,吉忽伦图苏木,110.321724,40.784546
中国,内蒙古自治区,包头市,石拐区,大发街道,110.295876,40.704895
中国,内蒙古自治区,包头市,石拐区,大德恒办事处,110.272568,40.672092
中国,内蒙古自治区,包头市,石拐区,大磁街道,110.273109,40.696918
中国,内蒙古自治区,包头市,石拐区,工业园区管理委员会,110.272568,40.672092
